Company,Date,Close/Last,Volume,Open,High,Low
META,12/30/2014,0.28,0.09,0.28,0.28,0.28
META,12/29/2014,0.28,0.09,0.28,0.28,0.28
META,12/26/2014,0.28,0.06,0.28,0.28,0.29
META,12/24/2014,0.28,0.04,0.28,0.28,0.29
META,12/23/2014,0.28,0.12,0.29,0.28,0.29
META,12/22/2014,0.29,0.2,0.28,0.28,0.28
META,12/19/2014,0.28,0.28,0.28,0.28,0.28
META,12/18/2014,0.28,0.22,0.27,0.27,0.27
META,12/17/2014,0.27,0.18,0.26,0.26,0.27
META,12/16/2014,0.26,0.2,0.27,0.27,0.26
META,12/15/2014,0.27,0.19,0.27,0.27,0.27
META,12-12-2014,0.27,0.18,0.27,0.27,0.27
META,12-11-2014,0.27,0.21,0.27,0.27,0.27
META,12-10-2014,0.27,0.2,0.27,0.27,0.27
META,12-09-2014,0.27,0.16,0.26,0.27,0.27
META,12-08-2014,0.27,0.16,0.27,0.27,0.27
META,12-05-2014,0.27,0.15,0.27,0.26,0.27
META,12-04-2014,0.26,0.09,0.26,0.26,0.26
META,12-03-2014,0.26,0.1,0.26,0.26,0.26
META,12-02-2014,0.26,0.1,0.26,0.26,0.27
META,12-01-2014,0.26,0.2,0.27,0.27,0.27
META,11/28/2014,0.27,0.1,0.27,0.27,0.27
META,11/26/2014,0.27,0.21,0.26,0.27,0.27
META,11/25/2014,0.27,0.2,0.26,0.26,0.26
META,11/24/2014,0.26,0.14,0.26,0.26,0.26
META,11/21/2014,0.26,0.14,0.26,0.26,0.26
META,11/20/2014,0.26,0.12,0.25,0.25,0.26
META,11/19/2014,0.26,0.16,0.26,0.26,0.26
META,11/18/2014,0.26,0.13,0.26,0.26,0.26
META,11/17/2014,0.26,0.18,0.26,0.26,0.26
META,11/14/2014,0.26,0.12,0.26,0.26,0.26
META,11/13/2014,0.26,0.17,0.26,0.26,0.26
META,11-12-2014,0.26,0.17,0.26,0.26,0.26
META,11-11-2014,0.26,0.12,0.26,0.26,0.26
META,11-10-2014,0.26,0.13,0.26,0.26,0.26
META,11-07-2014,0.27,0.13,0.26,0.26,0.27
META,11-06-2014,0.26,0.13,0.26,0.26,0.26
META,11-05-2014,0.26,0.23,0.27,0.26,0.26
META,11-04-2014,0.27,0.25,0.26,0.26,0.26
META,11-03-2014,0.26,0.26,0.26,0.26,0.26
META,10/31/2014,0.26,0.28,0.26,0.26,0.26
META,10/30/2014,0.26,0.54,0.26,0.26,0.26
META,10/29/2014,0.27,0.69,0.26,0.27,0.27
META,10/28/2014,0.28,0.39,0.28,0.28,0.28
META,10/27/2014,0.28,0.19,0.28,0.28,0.28
META,10/24/2014,0.28,0.2,0.28,0.28,0.28
META,10/23/2014,0.28,0.22,0.28,0.28,0.28
META,10/22/2014,0.27,0.27,0.28,0.28,0.28
META,10/21/2014,0.28,0.2,0.27,0.27,0.27
META,10/20/2014,0.27,0.22,0.26,0.27,0.27
META,10/17/2014,0.27,0.49,0.26,0.26,0.26
META,10/16/2014,0.25,0.34,0.25,0.25,0.25
META,10/15/2014,0.26,0.4,0.25,0.25,0.25
META,10/14/2014,0.26,0.32,0.26,0.26,0.26
META,10/13/2014,0.26,0.28,0.26,0.26,0.26
META,10-10-2014,0.26,0.33,0.26,0.26,0.26
META,10-09-2014,0.27,0.21,0.27,0.27,0.27
META,10-08-2014,0.27,0.21,0.27,0.27,0.27
META,10-07-2014,0.27,0.16,0.27,0.27,0.27
META,10-06-2014,0.27,0.16,0.27,0.27,0.27
META,10-03-2014,0.27,0.15,0.27,0.27,0.27
META,10-02-2014,0.27,0.23,0.27,0.27,0.27
META,10-01-2014,0.27,0.35,0.28,0.27,0.27
META,09/30/2014,0.28,0.23,0.28,0.28,0.28
META,09/29/2014,0.28,0.22,0.27,0.27,0.28
META,09/26/2014,0.28,0.18,0.27,0.27,0.27
META,09/25/2014,0.27,0.24,0.28,0.27,0.27
META,09/24/2014,0.28,0.19,0.27,0.27,0.28
META,09/23/2014,0.27,0.23,0.27,0.27,0.27
META,09/22/2014,0.27,0.2,0.27,0.27,0.27
META,09/19/2014,0.27,0.5,0.27,0.27,0.27
META,09/18/2014,0.27,0.14,0.27,0.27,0.27
META,09/17/2014,0.27,0.18,0.27,0.27,0.27
META,09/16/2014,0.27,0.24,0.26,0.26,0.26
META,09/15/2014,0.26,0.32,0.27,0.27,0.26
META,09-12-2014,0.27,0.17,0.27,0.27,0.27
META,09-11-2014,0.27,0.2,0.27,0.27,0.27
META,09-10-2014,0.27,0.19,0.27,0.27,0.27
META,09-09-2014,0.27,0.18,0.27,0.27,0.27
META,09-08-2014,0.27,0.18,0.27,0.27,0.27
META,09-05-2014,0.27,0.19,0.27,0.27,0.27
META,09-04-2014,0.27,0.17,0.27,0.27,0.27
META,09-03-2014,0.27,0.2,0.27,0.27,0.27
META,09-02-2014,0.27,0.22,0.26,0.26,0.27
META,08/29/2014,0.26,0.16,0.26,0.26,0.26
META,08/28/2014,0.26,0.14,0.26,0.26,0.26
META,08/27/2014,0.26,0.23,0.26,0.26,0.26
META,08/26/2014,0.27,0.15,0.26,0.26,0.27
META,08/25/2014,0.26,0.12,0.26,0.26,0.27
META,08/22/2014,0.26,0.13,0.26,0.26,0.26
META,08/21/2014,0.26,0.12,0.26,0.26,0.26
META,08/20/2014,0.26,0.14,0.26,0.26,0.26
