date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
2018-06-18,0.04,0.04,0.04,0.04,0.77,0.92,0.85,0.75,0.65,0.03,0.03,0.03,0.04,0.64,0.03,0.06,0.03,0.03,0.04
2018-06-19,0.04,0.04,0.04,0.04,0.82,0.65,0.68,0.59,0.59,0.03,0.03,0.03,0.04,0.64,0.03,0.08,0.04,0.03,0.04
2018-06-20,0.04,0.04,0.04,0.04,0.52,0.7,0.72,0.61,0.58,0.03,0.03,0.03,0.04,0.65,0.03,0.04,0.04,0.03,0.03
2018-06-21,0.04,0.04,0.04,0.03,0.49,0.54,0.6,0.42,0.54,0.03,0.03,0.03,0.04,0.64,0.03,0.06,0.04,0.03,0.03
2018-06-22,0.03,0.03,0.03,0.03,0.65,0.43,0.51,0.08,0.46,0.03,0.03,0.03,0.04,0.62,0.03,0.07,0.04,0.03,0.03
2018-06-25,0.03,0.03,0.03,0.03,0.42,0.43,0.51,0.2,0.39,0.03,0.03,0.03,0.04,0.6,0.03,0.03,0.04,0.03,0.03
2018-06-26,0.03,0.03,0.03,0.03,0.46,0.51,0.56,0.34,0.4,0.03,0.03,0.03,0.04,0.59,0.03,0.06,0.04,0.03,0.03
2018-06-27,0.03,0.03,0.03,0.03,0.52,0.53,0.57,0.48,0.45,0.03,0.03,0.03,0.04,0.58,0.03,0.03,0.04,0.03,0.04
2018-06-28,0.03,0.03,0.04,0.04,0.52,0.58,0.6,0.6,0.49,0.03,0.03,0.03,0.04,0.58,0.03,0.04,0.03,0.03,0.03
2018-06-29,0.04,0.03,0.03,0.03,0.39,0.5,0.55,0.57,0.42,0.03,0.03,0.03,0.04,0.57,0.04,0.03,0.03,0.03,0.03
2018-07-02,0.04,0.04,0.03,0.03,1.0,0.41,0.49,0.53,0.38,0.03,0.03,0.03,0.04,0.56,0.04,0.12,0.04,0.03,0.03
2018-07-03,0.03,0.03,0.03,0.03,0.79,0.25,0.35,0.14,0.15,0.03,0.03,0.03,0.04,0.52,0.04,0.08,0.05,0.03,0.03
2018-07-05,0.03,0.03,0.03,0.03,1.0,0.24,0.35,0.19,0.15,0.03,0.03,0.03,0.04,0.49,0.04,0.06,0.05,0.04,0.03
2018-07-06,0.03,0.03,0.03,0.03,0.55,0.24,0.34,0.31,0.22,0.03,0.03,0.03,0.04,0.46,0.04,0.03,0.04,0.03,0.03
2018-07-09,0.03,0.03,0.03,0.03,0.47,0.37,0.41,0.4,0.31,0.03,0.03,0.03,0.04,0.45,0.04,0.03,0.04,0.03,0.03
2018-07-10,0.03,0.03,0.03,0.03,0.6,0.42,0.44,0.5,0.38,0.03,0.03,0.03,0.04,0.45,0.04,0.03,0.04,0.03,0.03
2018-07-11,0.03,0.03,0.03,0.03,0.28,0.39,0.42,0.5,0.37,0.03,0.03,0.03,0.04,0.44,0.04,0.02,0.03,0.03,0.03
2018-07-12,0.03,0.03,0.03,0.03,0.34,0.36,0.4,0.57,0.37,0.03,0.03,0.03,0.04,0.43,0.03,0.03,0.03,0.03,0.03
2018-07-13,0.03,0.03,0.03,0.03,0.35,0.4,0.42,0.53,0.37,0.03,0.03,0.03,0.04,0.43,0.03,0.03,0.03,0.03,0.03
2018-07-16,0.03,0.03,0.03,0.03,0.48,0.3,0.36,0.31,0.35,0.03,0.03,0.03,0.04,0.42,0.03,0.04,0.03,0.03,0.03
2018-07-17,0.03,0.03,0.03,0.03,0.43,0.49,0.46,0.58,0.42,0.03,0.03,0.03,0.04,0.42,0.03,0.05,0.03,0.03,0.03
2018-07-18,0.03,0.03,0.03,0.03,0.33,0.5,0.47,0.69,0.45,0.03,0.03,0.03,0.04,0.43,0.03,0.03,0.03,0.03,0.03
2018-07-19,0.03,0.03,0.03,0.03,0.35,0.45,0.44,0.6,0.45,0.03,0.03,0.03,0.04,0.43,0.03,0.03,0.03,0.03,0.03
2018-07-20,0.03,0.03,0.03,0.03,0.3,0.37,0.39,0.45,0.42,0.03,0.03,0.03,0.04,0.42,0.03,0.03,0.03,0.03,0.03
2018-07-23,0.03,0.03,0.03,0.03,0.7,0.27,0.32,0.11,0.16,0.03,0.03,0.03,0.04,0.41,0.03,0.07,0.03,0.03,0.03
2018-07-24,0.03,0.03,0.03,0.03,0.6,0.23,0.29,0.25,0.22,0.03,0.03,0.03,0.04,0.39,0.03,0.05,0.03,0.03,0.03
2018-07-25,0.03,0.03,0.03,0.03,0.43,0.41,0.39,0.38,0.31,0.03,0.03,0.03,0.04,0.39,0.03,0.05,0.03,0.03,0.03
2018-07-26,0.03,0.03,0.03,0.03,0.27,0.39,0.37,0.45,0.36,0.03,0.03,0.03,0.04,0.39,0.03,0.02,0.03,0.03,0.03
2018-07-27,0.03,0.03,0.03,0.03,0.34,0.3,0.32,0.35,0.29,0.03,0.03,0.03,0.04,0.38,0.03,0.04,0.03,0.03,0.03
2018-07-30,0.03,0.02,0.03,0.03,0.42,0.24,0.28,0.2,0.22,0.03,0.03,0.03,0.04,0.36,0.03,0.03,0.03,0.03,0.03
2018-07-31,0.03,0.02,0.03,0.03,0.3,0.37,0.35,0.34,0.3,0.03,0.03,0.03,0.04,0.36,0.03,0.03,0.03,0.02,0.03
2018-08-01,0.03,0.03,0.03,0.03,0.64,0.41,0.37,0.48,0.36,0.03,0.03,0.03,0.04,0.36,0.03,0.03,0.02,0.02,0.03
2018-08-02,0.03,0.03,0.03,0.03,1.0,0.75,0.65,0.98,0.77,0.03,0.03,0.03,0.04,0.41,0.03,0.17,0.04,0.03,0.03
2018-08-03,0.03,0.03,0.03,0.03,0.88,0.74,0.64,0.78,0.74,0.03,0.03,0.03,0.04,0.44,0.03,0.04,0.04,0.03,0.03
2018-08-06,0.03,0.03,0.03,0.03,0.53,0.67,0.59,0.67,0.67,0.03,0.03,0.03,0.04,0.47,0.03,0.04,0.04,0.03,0.04
2018-08-07,0.03,0.04,0.03,0.04,1.0,0.81,0.73,0.72,0.73,0.03,0.03,0.03,0.04,0.52,0.03,0.17,0.05,0.04,0.04
2018-08-08,0.04,0.04,0.04,0.04,1.0,0.72,0.67,0.71,0.68,0.04,0.03,0.03,0.04,0.55,0.03,0.05,0.05,0.04,0.04
2018-08-09,0.04,0.04,0.04,0.04,1.0,0.58,0.57,0.57,0.58,0.04,0.04,0.03,0.04,0.55,0.03,0.08,0.05,0.04,0.04
2018-08-10,0.04,0.04,0.04,0.04,0.74,0.59,0.58,0.48,0.56,0.04,0.04,0.03,0.04,0.56,0.03,0.04,0.05,0.04,0.04
2018-08-13,0.04,0.04,0.04,0.04,0.66,0.6,0.59,0.48,0.55,0.04,0.04,0.03,0.04,0.56,0.03,0.04,0.05,0.04,0.03
2018-08-14,0.04,0.03,0.04,0.03,0.43,0.52,0.53,0.38,0.53,0.04,0.04,0.03,0.04,0.56,0.03,0.04,0.04,0.04,0.03
2018-08-15,0.03,0.03,0.03,0.03,0.57,0.44,0.48,0.18,0.47,0.04,0.04,0.03,0.04,0.54,0.03,0.05,0.04,0.04,0.03
2018-08-16,0.03,0.03,0.03,0.03,0.36,0.42,0.47,0.25,0.45,0.04,0.04,0.03,0.04,0.53,0.03,0.02,0.04,0.03,0.03
2018-08-17,0.03,0.03,0.03,0.03,1.0,0.25,0.33,0.13,0.29,0.04,0.04,0.03,0.04,0.49,0.03,0.11,0.05,0.04,0.03
2018-08-20,0.03,0.03,0.03,0.03,1.0,0.28,0.35,0.21,0.22,0.04,0.04,0.03,0.04,0.46,0.03,0.07,0.05,0.04,0.03
2018-08-21,0.03,0.03,0.03,0.03,0.85,0.41,0.42,0.4,0.3,0.04,0.04,0.03,0.04,0.45,0.03,0.05,0.05,0.04,0.03
2018-08-22,0.03,0.03,0.03,0.03,0.36,0.4,0.42,0.44,0.33,0.04,0.04,0.03,0.04,0.44,0.03,0.03,0.04,0.04,0.03
2018-08-23,0.03,0.03,0.03,0.03,0.3,0.39,0.41,0.51,0.36,0.04,0.04,0.03,0.04,0.43,0.03,0.03,0.04,0.04,0.03
2018-08-24,0.03,0.03,0.03,0.03,0.2,0.42,0.43,0.56,0.37,0.04,0.04,0.03,0.04,0.43,0.03,0.01,0.03,0.03,0.03
2018-08-27,0.03,0.03,0.03,0.03,0.84,0.39,0.41,0.52,0.36,0.04,0.04,0.03,0.04,0.42,0.03,0.04,0.03,0.03,0.03
2018-08-28,0.03,0.03,0.03,0.03,0.47,0.32,0.37,0.43,0.36,0.04,0.04,0.03,0.04,0.41,0.03,0.02,0.03,0.03,0.03
2018-08-29,0.03,0.03,0.03,0.03,0.46,0.27,0.33,0.13,0.32,0.04,0.04,0.03,0.04,0.4,0.03,0.02,0.03,0.03,0.03
2018-08-30,0.03,0.03,0.03,0.03,0.44,0.25,0.32,0.2,0.3,0.03,0.04,0.03,0.04,0.39,0.03,0.02,0.02,0.03,0.03
2018-08-31,0.03,0.03,0.03,0.03,0.32,0.24,0.31,0.3,0.3,0.03,0.03,0.03,0.04,0.37,0.03,0.02,0.02,0.03,0.02
2018-09-04,0.03,0.02,0.03,0.02,0.52,0.16,0.25,0.22,0.23,0.03,0.03,0.03,0.04,0.36,0.03,0.04,0.02,0.03,0.02
2018-09-05,0.02,0.02,0.02,0.02,0.48,0.12,0.21,0.17,0.19,0.03,0.03,0.03,0.04,0.33,0.03,0.04,0.02,0.03,0.02
2018-09-06,0.02,0.02,0.02,0.02,0.46,0.12,0.22,0.31,0.25,0.03,0.03,0.03,0.04,0.32,0.03,0.04,0.02,0.03,0.02
2018-09-07,0.02,0.02,0.02,0.02,1.0,0.06,0.15,0.17,0.15,0.03,0.03,0.03,0.04,0.29,0.03,0.1,0.03,0.03,0.02
2018-09-10,0.02,0.02,0.02,0.02,0.92,0.38,0.32,0.43,0.32,0.03,0.03,0.03,0.04,0.29,0.03,0.08,0.04,0.03,0.02
2018-09-11,0.02,0.02,0.02,0.02,0.58,0.33,0.3,0.42,0.33,0.03,0.03,0.03,0.04,0.29,0.03,0.04,0.03,0.03,0.03
2018-09-12,0.02,0.02,0.02,0.03,0.63,0.45,0.37,0.65,0.4,0.03,0.03,0.03,0.04,0.3,0.03,0.04,0.03,0.03,0.02
2018-09-13,0.02,0.02,0.02,0.02,0.38,0.44,0.37,0.72,0.43,0.03,0.03,0.03,0.04,0.31,0.03,0.03,0.03,0.03,0.03
2018-09-14,0.02,0.02,0.03,0.03,0.41,0.5,0.4,0.71,0.47,0.03,0.03,0.03,0.04,0.32,0.03,0.03,0.03,0.03,0.03
2018-09-17,0.02,0.03,0.03,0.03,0.42,0.5,0.4,0.68,0.5,0.03,0.03,0.03,0.04,0.33,0.03,0.04,0.03,0.03,0.02
2018-09-18,0.03,0.03,0.02,0.02,1.0,0.39,0.35,0.51,0.45,0.03,0.03,0.03,0.04,0.33,0.03,0.09,0.04,0.03,0.03
2018-09-19,0.02,0.03,0.02,0.03,0.52,0.54,0.44,0.64,0.54,0.03,0.03,0.03,0.04,0.35,0.03,0.06,0.04,0.03,0.03
2018-09-20,0.03,0.03,0.03,0.03,0.45,0.53,0.44,0.81,0.62,0.03,0.03,0.03,0.04,0.36,0.03,0.04,0.04,0.03,0.03
2018-09-21,0.03,0.03,0.03,0.03,0.3,0.54,0.44,0.71,0.62,0.03,0.03,0.03,0.04,0.37,0.03,0.01,0.03,0.03,0.03
2018-09-24,0.03,0.03,0.03,0.03,0.28,0.55,0.45,0.67,0.61,0.03,0.03,0.03,0.04,0.38,0.03,0.03,0.03,0.03,0.03
2018-09-25,0.03,0.03,0.03,0.03,0.26,0.57,0.46,0.68,0.61,0.03,0.03,0.03,0.04,0.39,0.03,0.02,0.03,0.03,0.03
2018-09-26,0.03,0.03,0.03,0.03,0.49,0.67,0.52,0.84,0.67,0.03,0.03,0.03,0.04,0.41,0.03,0.04,0.03,0.03,0.03
2018-09-27,0.03,0.03,0.03,0.03,0.53,0.63,0.51,0.78,0.68,0.03,0.03,0.03,0.04,0.42,0.03,0.02,0.03,0.03,0.02
2018-09-28,0.02,0.02,0.02,0.02,1.0,0.21,0.25,0.0,0.13,0.03,0.03,0.03,0.04,0.39,0.03,0.16,0.04,0.03,0.03
2018-10-01,0.03,0.03,0.03,0.03,1.0,0.56,0.51,0.64,0.62,0.03,0.03,0.03,0.04,0.41,0.03,0.16,0.05,0.04,0.03
2018-10-02,0.03,0.03,0.03,0.03,0.75,0.5,0.46,0.59,0.58,0.03,0.03,0.03,0.04,0.41,0.03,0.06,0.05,0.04,0.03
2018-10-03,0.03,0.03,0.03,0.03,0.5,0.46,0.43,0.46,0.46,0.03,0.03,0.03,0.04,0.41,0.03,0.04,0.05,0.04,0.02
2018-10-04,0.03,0.02,0.02,0.02,0.62,0.39,0.38,0.35,0.3,0.03,0.03,0.03,0.04,0.4,0.03,0.05,0.05,0.04,0.02
2018-10-05,0.02,0.02,0.02,0.02,1.0,0.3,0.31,0.27,0.18,0.03,0.03,0.03,0.04,0.37,0.03,0.07,0.05,0.04,0.02
2018-10-08,0.02,0.02,0.02,0.02,0.87,0.25,0.27,0.27,0.18,0.03,0.03,0.03,0.03,0.34,0.03,0.06,0.05,0.04,0.02
2018-10-09,0.02,0.02,0.02,0.02,0.77,0.35,0.33,0.33,0.28,0.03,0.03,0.03,0.03,0.33,0.03,0.05,0.05,0.04,0.02
2018-10-10,0.02,0.02,0.02,0.02,0.82,0.33,0.31,0.35,0.29,0.03,0.03,0.03,0.03,0.32,0.03,0.06,0.05,0.04,0.02
2018-10-11,0.02,0.02,0.02,0.02,0.51,0.3,0.3,0.35,0.31,0.03,0.03,0.03,0.03,0.31,0.03,0.04,0.04,0.04,0.02
2018-10-12,0.02,0.02,0.02,0.02,0.44,0.37,0.33,0.41,0.35,0.03,0.03,0.03,0.03,0.3,0.03,0.03,0.04,0.04,0.02
2018-10-15,0.02,0.02,0.02,0.02,0.37,0.37,0.34,0.53,0.37,0.03,0.03,0.03,0.03,0.3,0.03,0.02,0.04,0.03,0.02
2018-10-16,0.02,0.02,0.02,0.02,0.6,0.53,0.43,0.95,0.44,0.03,0.03,0.03,0.03,0.32,0.02,0.06,0.04,0.04,0.02
2018-10-17,0.02,0.02,0.02,0.02,0.54,0.48,0.41,0.77,0.46,0.03,0.03,0.03,0.03,0.33,0.02,0.05,0.04,0.04,0.02
2018-10-18,0.02,0.02,0.02,0.02,0.32,0.42,0.37,0.57,0.41,0.03,0.03,0.03,0.03,0.33,0.02,0.02,0.03,0.03,0.02
2018-10-19,0.02,0.02,0.02,0.02,0.59,0.39,0.36,0.45,0.39,0.03,0.03,0.03,0.03,0.33,0.02,0.05,0.04,0.03,0.02
2018-10-22,0.02,0.02,0.02,0.02,0.33,0.4,0.36,0.36,0.37,0.03,0.03,0.03,0.03,0.33,0.02,0.03,0.03,0.03,0.03
2018-10-23,0.02,0.02,0.02,0.03,1.0,0.67,0.54,0.82,0.71,0.03,0.03,0.03,0.03,0.37,0.02,0.13,0.04,0.04,0.02
2018-10-24,0.03,0.03,0.03,0.02,1.0,0.61,0.51,0.81,0.78,0.03,0.03,0.03,0.03,0.39,0.02,0.06,0.04,0.04,0.03
2018-10-25,0.03,0.03,0.03,0.03,1.0,0.73,0.61,0.81,0.8,0.03,0.03,0.03,0.03,0.43,0.02,0.11,0.05,0.04,0.03
2018-10-26,0.03,0.03,0.03,0.03,1.0,0.78,0.67,0.77,0.77,0.03,0.03,0.03,0.03,0.48,0.02,0.11,0.06,0.04,0.03
2018-10-29,0.03,0.03,0.03,0.03,0.94,0.8,0.68,0.73,0.72,0.03,0.03,0.03,0.03,0.51,0.02,0.07,0.06,0.04,0.03
2018-10-30,0.03,0.03,0.03,0.03,0.57,0.74,0.65,0.65,0.65,0.03,0.03,0.03,0.03,0.54,0.02,0.05,0.05,0.04,0.03
2018-10-31,0.03,0.03,0.03,0.03,0.47,0.77,0.67,0.66,0.63,0.03,0.03,0.03,0.03,0.57,0.03,0.04,0.05,0.04,0.03
2018-11-01,0.03,0.03,0.03,0.03,0.5,0.8,0.7,0.69,0.62,0.03,0.03,0.03,0.03,0.59,0.03,0.04,0.05,0.04,0.03
2018-11-02,0.03,0.03,0.03,0.03,0.48,0.8,0.7,0.72,0.61,0.03,0.03,0.03,0.03,0.61,0.03,0.02,0.04,0.04,0.03
2018-11-05,0.03,0.03,0.03,0.03,0.48,0.73,0.67,0.56,0.57,0.03,0.03,0.03,0.03,0.62,0.03,0.05,0.04,0.04,0.03
2018-11-06,0.03,0.03,0.03,0.03,0.41,0.72,0.67,0.62,0.57,0.03,0.03,0.03,0.03,0.62,0.03,0.04,0.04,0.04,0.03
2018-11-07,0.03,0.03,0.03,0.03,0.45,0.77,0.69,0.71,0.57,0.03,0.03,0.03,0.03,0.63,0.03,0.03,0.04,0.04,0.04
2018-11-08,0.03,0.03,0.04,0.04,0.43,0.78,0.71,0.81,0.59,0.03,0.03,0.03,0.03,0.64,0.03,0.03,0.03,0.03,0.04
2018-11-09,0.03,0.03,0.04,0.04,0.3,0.77,0.7,0.67,0.58,0.03,0.03,0.03,0.03,0.64,0.03,0.02,0.03,0.03,0.03
2018-11-12,0.03,0.03,0.03,0.03,0.42,0.47,0.55,0.27,0.48,0.03,0.03,0.03,0.03,0.62,0.03,0.07,0.03,0.03,0.03
2018-11-13,0.03,0.03,0.03,0.03,0.32,0.54,0.59,0.36,0.47,0.03,0.03,0.03,0.04,0.61,0.03,0.04,0.03,0.03,0.03
2018-11-14,0.03,0.03,0.03,0.03,0.29,0.59,0.61,0.46,0.5,0.03,0.03,0.03,0.04,0.61,0.03,0.03,0.03,0.03,0.03
2018-11-15,0.03,0.03,0.03,0.03,0.27,0.63,0.63,0.52,0.54,0.03,0.03,0.03,0.04,0.61,0.03,0.03,0.03,0.03,0.04
2018-11-16,0.03,0.03,0.04,0.04,0.44,0.68,0.66,0.68,0.64,0.03,0.03,0.03,0.04,0.61,0.03,0.03,0.03,0.03,0.04
2018-11-19,0.04,0.04,0.04,0.04,0.61,0.67,0.65,0.78,0.72,0.03,0.03,0.03,0.04,0.61,0.03,0.04,0.03,0.03,0.03
2018-11-20,0.03,0.03,0.03,0.03,0.5,0.56,0.6,0.46,0.42,0.03,0.03,0.03,0.04,0.6,0.04,0.06,0.03,0.03,0.03
2018-11-21,0.04,0.03,0.03,0.03,0.27,0.43,0.53,0.41,0.4,0.03,0.03,0.03,0.04,0.59,0.04,0.05,0.03,0.03,0.03
2018-11-23,0.03,0.03,0.03,0.03,0.24,0.31,0.44,0.13,0.19,0.03,0.03,0.03,0.04,0.56,0.04,0.04,0.03,0.03,0.03
2018-11-26,0.03,0.03,0.03,0.03,0.5,0.54,0.56,0.38,0.36,0.03,0.03,0.03,0.04,0.56,0.04,0.07,0.03,0.03,0.03
2018-11-27,0.03,0.03,0.03,0.03,0.38,0.51,0.54,0.46,0.42,0.03,0.03,0.03,0.04,0.55,0.04,0.03,0.03,0.03,0.03
2018-11-28,0.03,0.03,0.03,0.03,0.23,0.55,0.57,0.58,0.5,0.03,0.03,0.03,0.04,0.55,0.04,0.01,0.03,0.03,0.03
2018-11-29,0.03,0.03,0.03,0.03,0.16,0.47,0.52,0.57,0.44,0.03,0.03,0.03,0.04,0.54,0.04,0.02,0.03,0.03,0.04
2018-11-30,0.03,0.03,0.03,0.04,0.33,0.57,0.57,0.69,0.54,0.03,0.04,0.03,0.04,0.54,0.04,0.04,0.03,0.03,0.04
2018-12-03,0.04,0.04,0.04,0.04,0.52,0.64,0.61,0.86,0.73,0.03,0.04,0.03,0.04,0.55,0.04,0.05,0.03,0.03,0.04
2018-12-04,0.04,0.04,0.04,0.04,0.53,0.65,0.62,0.76,0.69,0.03,0.04,0.03,0.04,0.55,0.04,0.05,0.03,0.03,0.04
2018-12-06,0.04,0.04,0.04,0.04,0.48,0.68,0.64,0.68,0.64,0.03,0.04,0.03,0.04,0.56,0.04,0.05,0.03,0.03,0.04
2018-12-07,0.04,0.04,0.04,0.04,0.73,0.59,0.59,0.7,0.65,0.03,0.04,0.03,0.04,0.55,0.04,0.07,0.04,0.03,0.04
2018-12-10,0.04,0.04,0.04,0.04,0.4,0.66,0.63,0.61,0.59,0.03,0.04,0.03,0.04,0.56,0.04,0.04,0.03,0.03,0.04
2018-12-11,0.04,0.04,0.04,0.04,0.38,0.67,0.64,0.73,0.62,0.03,0.04,0.03,0.04,0.56,0.04,0.04,0.03,0.03,0.04
2018-12-12,0.04,0.04,0.04,0.04,0.29,0.67,0.64,0.73,0.61,0.03,0.04,0.03,0.04,0.56,0.04,0.02,0.03,0.03,0.04
2018-12-13,0.04,0.04,0.04,0.04,0.45,0.76,0.7,0.83,0.63,0.03,0.04,0.03,0.04,0.57,0.04,0.03,0.03,0.03,0.04
2018-12-14,0.04,0.04,0.04,0.04,0.38,0.56,0.59,0.62,0.59,0.03,0.04,0.03,0.04,0.57,0.04,0.04,0.03,0.03,0.03
2018-12-17,0.04,0.04,0.03,0.03,0.47,0.36,0.45,0.12,0.39,0.03,0.04,0.03,0.04,0.55,0.04,0.07,0.03,0.03,0.03
2018-12-18,0.03,0.03,0.03,0.03,0.43,0.28,0.38,0.15,0.26,0.04,0.04,0.03,0.04,0.52,0.04,0.06,0.03,0.03,0.03
2018-12-19,0.03,0.03,0.03,0.03,0.51,0.25,0.36,0.26,0.24,0.04,0.04,0.03,0.04,0.49,0.04,0.06,0.04,0.03,0.03
2018-12-20,0.03,0.03,0.03,0.03,0.57,0.16,0.27,0.22,0.14,0.04,0.04,0.03,0.04,0.46,0.04,0.07,0.04,0.03,0.03
2018-12-21,0.03,0.03,0.03,0.03,0.5,0.23,0.3,0.29,0.21,0.04,0.04,0.03,0.04,0.43,0.04,0.03,0.04,0.03,0.03
2018-12-24,0.03,0.03,0.03,0.03,0.33,0.13,0.2,0.24,0.2,0.04,0.04,0.03,0.04,0.39,0.04,0.08,0.04,0.03,0.03
2018-12-26,0.03,0.03,0.03,0.03,0.51,0.42,0.4,0.39,0.31,0.04,0.04,0.03,0.04,0.38,0.04,0.11,0.05,0.04,0.03
